id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CIV,27000,29000,32000,34000,34000,35000,34000,33000,30000,28000,25000,22000,19000,17000,15000,13000,12000,11000,9900,11000,9100,8800,8600,8500,8400,8100,7800
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD,33000,34000,31000,26000,24000,24000,24000,23000,23000,22000,15000,13000,12000,11000,9800,8200,6500,5300,4500,3800,3500,3300,3100,3000,2900,2900,2700
DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
DOM,3700,5000,6200,7300,8000,8300,8000,7200,6400,5500,4400,3500,2800,2300,1900,1700,1700,1500,1500,1500,1400,1500,1500,1600,1600,1500,1400
ECU,,,,,,,,,,,,,,,,,,,,,,,,,,,1300
EGY,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1100
SLV,1000,1100,1200,1300,1300,1400,1400,1400,1400,1400,1400,1300,1300,1200,1200,1100,1100,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
GNQ,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1100,1000,1100,<1000,1000,<1000,<1000,<1000,<1000,<1000
ERI,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500,<200,<200,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,36000,42000,47000,50000,52000,51000,47000,41000,35000,28000,23000,17000,13000,9500,7000,5800,5000,4800,4700,5100,5800,6500,7400,8500,9600,10000,10000
FJI,,,,,,,,,,,,,,,,,,,,,,,,,,,<100
FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,,,,,,,,,,,4300,4300,4300,4300,4300,4200,4200,4200,4200,4200,4200,4100,4100,4100,4100,4100,4100
GAB,<1000,<1000,1000,1300,1500,1800,1900,2000,2000,1900,1800,1600,1400,1200,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
GMB,<100,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500
GEO,<500,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,23000,29000,32000,34000,33000,29000,24000,19000,15000,12000,9600,7900,6700,5700,5100,4700,4300,4000,4000,4000,4300,4700,5000,5400,5900,6400,6800
GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,<200,<500,<500,<500,<1000,<1000,1000,1400,1700,2100,2100,2200,2400,2400,2300,1900,1800,1600,1300,1400,1200,1300,1300,1400,1400,1400,1400
GIN,3100,3500,4000,4300,4400,4300,4100,3700,3300,3300,3300,3200,3300,3400,3500,3500,3500,3400,3400,3300,3100,3100,3000,3000,3100,3100,3100
GNB,<200,<500,<500,<500,<500,<1000,<1000,1100,1300,1500,1700,1900,1900,2000,1900,1800,1600,1400,1200,<1000,<1000,<1000,<1000,<1000,<500,<500,<500
GUY,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<200,<500,<500,<500,<500,<500,<500
HTI,9400,8000,6700,5600,4700,4200,3500,4000,3500,3600,3700,3800,3800,3800,4000,4000,4100,4200,4100,4100,3800,3800,3700,3600,3400,3200,3100
HND,2700,3000,3100,3200,3100,2900,2500,2200,1800,1400,1100,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,44000,66000,92000,120000,140000,150000,170000,170000,170000,160000,140000,130000,110000,98000,89000,81000,73000,67000,60000,55000,53000,52000,51000,49000,49000,48000,44000
IDN,<200,<500,<1000,1300,2400,4200,6900,9400,12000,14000,18000,24000,34000,39000,41000,42000,43000,41000,38000,38000,37000,36000,35000,33000,31000,29000,28000
IRN,<500,<500,<500,<500,<500,<1000,1000,1900,2400,3300,4400,5200,5700,6000,6200,6900,6300,5800,5300,5000,4500,4300,4200,4100,4000,3900,3800
IRL,,,,,,,,,,,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,7100,8500,8400,8400,8400,8300,6100,6000,6000,5900,5800,5600,5100,4200,4300,3500,3300,3100,2900,2700,2700,2700,2700,2600,2600,2600,2600
JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,1200
JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
KAZ,<100,<200,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1000,1200,1300,1400,1500,1600,1700,1800,1900,1900,2000,2000
KEN,64000,71000,75000,75000,73000,68000,61000,53000,45000,38000,33000,28000,26000,24000,24000,25000,25000,26000,26000,26000,25000,25000,25000,25000,24000,23000,22000
KWT,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
KGZ,<100,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
LAO,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500,<500,<500,<500
LVA,<500,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
LBN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
LSO,2300,4000,6100,8600,11000,13000,13000,13000,12000,11000,9800,8900,8200,7700,7600,7600,7900,8100,8300,8500,8700,8900,9100,9300,9200,9100,8700
LBR,3200,2700,2700,2500,2400,2100,2000,2200,2000,1600,1300,1300,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1100,1100,1100,1100
LTU,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
LUX,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MDG,<200,<500,<500,<1000,<1000,<1000,1000,1100,1200,1100,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1200,1400,1600,1800,2000,2300,2600
MWI,33000,35000,36000,36000,36000,35000,34000,34000,32000,30000,28000,27000,25000,24000,23000,22000,22000,21000,20000,19000,18000,18000,17000,16000,15000,14000,14000
MYS,7800,20000,19000,13000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,11000,11000,10000,9600,9000,8400,7700,7200,6800,6200,5800,5100,5100
MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,4800,4800,4700,4800,4800,4700,4800,4700,4500,4400,4100,4100,3800,3600,3400,3200,2900,2700,2500,2300,2100,2100,2100,2100,2100,2000,1900
MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,<100
MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,<500
MEX,8600,8900,9000,9400,9600,9800,9600,9700,9700,9800,9700,9500,9400,9300,9300,9200,9100,9100,9100,9300,9500,9600,9400,9600,9500,9500,9400
MNG,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MNE,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MAR,<200,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,1000,1100,1100,1100,1100,1100,1100,1000,1000,<1000,<1000,<1000,<1000,<1000,<1000
MOZ,13000,16000,20000,25000,30000,35000,40000,44000,48000,52000,55000,57000,59000,59000,55000,56000,57000,55000,53000,52000,51000,49000,49000,44000,39000,35000,31000
MMR,6700,14000,16000,13000,14000,15000,16000,19000,21000,24000,27000,24000,20000,18000,16000,14000,13000,12000,11000,9500,8500,8300,8100,8000,7800,7500,7200
NAM,2100,3200,4500,5900,7400,8400,9100,9200,8900,8300,7400,6600,5900,5300,5000,4700,4400,4300,4100,4200,4400,4300,4200,4200,4100,4100,4000
NPL,<100,<200,<500,<1000,1500,2400,3000,3200,3400,3500,3600,3600,3600,3600,3200,2800,2300,2200,1900,1500,1400,1200,1100,<1000,<1000,<1000,<1000
NLD,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
NER,1500,1800,2300,2600,3000,3300,3500,3600,3600,3500,3300,3100,2800,2300,2000,1600,1300,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
NGA,67000,76000,88000,100000,120000,140000,150000,160000,160000,160000,150000,140000,130000,120000,110000,100000,98000,94000,91000,89000,90000,89000,89000,89000,88000,88000,87000
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,1100,6700,6300,7700,9000,9800,9300,9500,10000,11000,11000,12000,13000
PAN,,,,,,,,,,,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
PNG,<200,<500,<500,<1000,<1000,<1000,1200,1400,1600,1700,1800,1800,1700,1600,1400,1300,1200,1100,1000,<1000,<1000,<1000,<1000,1000,1000,1000,1000
PRY,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
PER,,,,,,,,,,,,,,,,,,,,,,,,,,,2000
PHL,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<500,<1000,<1000,1200,1700,3100,3900,4100,4800,5900,7300,8500,9500
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,<200,<200,<200,<200,<500,<500,<500,<1000,<1000,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1100
ROU,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,8100,8500,8600,8800,8600,8600,9400,9300,8700,8000,7100,6200,5400,4700,4300,4000,2600,2600,2600,2900,3200,3300,3400,2900,2900,2900,2800
SAU,<100,<100,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
SEN,<1000,<1000,<1000,<1000,1100,1300,1400,1600,1700,1800,1800,1800,1700,1600,1400,1200,<1000,<1000,<1000,<500,<500,<500,<500,<500,<500,<500,<500
SRB,<200,<200,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200
SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,2400
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SVN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SOM,<1000,<1000,1000,1200,1300,1400,1500,1500,1500,1500,1400,1300,1200,1100,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
ZAF,27000,44000,69000,100000,140000,180000,200000,210000,220000,210000,200000,200000,190000,190000,190000,180000,180000,170000,170000,160000,150000,140000,130000,120000,120000,120000,110000
SSD,<500,<500,<1000,1300,2000,2900,4000,5100,6200,7000,7400,7600,7300,6600,6400,6000,5800,5500,5200,5400,5500,5700,5800,6000,6000,6000,6000
ESP,5900,5300,4800,4400,4200,4000,3800,3600,3500,3400,3400,3400,3400,3400,3400,3400,3500,3500,3500,3500,3500,3500,3400,3300,3300,3200,3200
LKA,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500
SDN,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1000,1200,1300,1500,1800,2000,2200,2400,2400,2500,2400,2500,2500,2500,2400,2400,2300,2300,2300
SUR,<100,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
SWZ,2000,3500,5200,6900,8000,8500,8300,7600,6900,6000,5200,4600,4200,3900,3800,3900,3900,4100,4200,4400,4600,4600,4600,4400,4200,3800,3400
SWE,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,<100,<100,<100,<100,<100,<100,<100,<100,<200,<500,<500,<1000,<1000,<1000,<1000,1000,1100,1100,1000,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
THA,110000,120000,110000,77000,56000,41000,30000,22000,18000,16000,14000,14000,12000,12000,11000,11000,10000,9500,9000,8500,8100,7800,7200,6500,5900,5000,4300
MKD,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,2600,3200,3700,4200,4600,5000,5400,5300,5300,5100,4800,4300,3900,3400,3100,2500,2200,1800,1600,1500,1400,1300,1300,1300,1300,1400,1400
TTO,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
TUN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,45000,36000,31000,26000,24000,24000,23000,24000,25000,26000,27000,29000,29000,31000,31000,33000,33000,32000,34000,35000,32000,31000,30000,27000,24000,22000,21000
UKR,2300,3100,4600,7300,11000,16000,20000,21000,18000,16000,15000,14000,13000,11000,10000,9300,8600,7800,7300,7000,9200,9100,9400,9600,9600,9600,9700
ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,63000,68000,70000,71000,70000,67000,63000,58000,53000,48000,43000,39000,36000,34000,31000,29000,27000,25000,25000,25000,25000,25000,25000,24000,23000,21000,20000
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,,,,,,,,,,,,,,,,,,,,,,,,,,,<500
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,1100,1900,2700,3400,3700,3800,3900,4100,4200,4300,4300,4300,4400,4300,4300,4300,4300,4300,4200,4200,4200,4100,4100,4000,4000,3900,3900
VNM,<500,<1000,1600,3000,5300,8800,13000,16000,18000,19000,20000,21000,21000,20000,18000,16000,15000,14000,13000,12000,12000,11000,10000,9500,9000,8500,7800
YEM,<200,<200,<200,<200,<200,<500,<500,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000
ZMB,38000,43000,45000,46000,44000,42000,38000,35000,31000,28000,26000,25000,24000,24000,24000,24000,24000,25000,25000,26000,26000,26000,26000,26000,26000,25000,23000
ZWE,74000,78000,79000,76000,72000,67000,61000,57000,52000,48000,45000,42000,40000,39000,37000,37000,36000,35000,34000,33000,29000,26000,24000,22000,20000,18000,17000
Total,950000,1100000,1200000,1200000,1400000,1400000,1400000,1400000,1400000,1300000,1300000,1200000,1200000,1100000,1100000,1100000,1000000,1000000,980000,960000,950000,930000,930000,910000,900000,890000,870000
