id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ECU,<200,<200,<200,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500
EGY,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<500,<500,<500
SLV,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500
GNQ,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1100,1200,1300,1400,1500,1600,1800,1900,2100,2200,2400,2400,2400,2500,2400
ERI,<200,<200,<500,<500,<1000,<1000,<1000,1000,1200,1400,1600,1800,2000,2200,2300,2400,2500,2500,2400,2400,2300,2200,2000,1900,1800,1600,1500
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,16000,23000,31000,40000,50000,62000,74000,87000,99000,110000,120000,130000,130000,130000,130000,130000,130000,130000,120000,110000,110000,100000,93000,84000,76000,68000,62000
FJI,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,<500,<500,<1000,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
GAB,<500,<500,<500,<1000,<1000,1000,1300,1600,1900,2200,2500,2800,3000,3300,3600,3800,4000,4200,4300,4400,4400,4400,4400,4200,4100,3900,3700
GMB,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1100,1200,1300,1400,1500,1500,1500,1600,1600,1600,1600
GEO,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,2400,3800,5700,8100,11000,14000,17000,20000,24000,27000,30000,32000,35000,36000,38000,39000,40000,40000,40000,40000,39000,38000,37000,36000,35000,34000,32000
GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1000,1100,1200,1300,1400,1500,1600,1700,1800
GIN,1400,1900,2500,3200,3900,4600,5400,6100,6700,7300,7800,8300,8800,9100,9500,9800,10000,10000,10000,10000,11000,11000,11000,10000,9800,10000,10000
GNB,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,1200,1400,1800,2100,2500,2900,3200,3600,3900,4100,4300,4500,4600,4500,4500,4400,4200
GUY,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
HTI,5000,6100,7100,8100,9000,9800,11000,11000,12000,12000,12000,12000,12000,12000,11000,11000,11000,10000,10000,9800,9800,9400,8800,8300,7900,7500,7200
HND,<500,<500,<1000,<1000,<1000,1000,1100,1300,1400,1400,1500,1500,1600,1500,1500,1500,1400,1400,1400,1300,1200,1200,1100,1000,<1000,<1000,<1000
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<1000,1000,1500,2100,2800,3600,4600,5700,6900,7900,9000,10000,11000,12000,13000,14000
IRN,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1000,1000
IRL,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,<100,<100,<200,<200,<200,<500,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000
JAM,<100,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500
JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500
KEN,40000,53000,68000,84000,100000,120000,140000,150000,170000,180000,200000,210000,210000,220000,220000,220000,210000,210000,200000,190000,180000,170000,160000,150000,140000,130000,120000
KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200
LAO,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000
LVA,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,1100,1500,1800,2200,2600,3100,3700,4400,5100,5700,6000,6400,6600,6700,6800,6800,6800,6800,6600,6400,6100,5700,5400,5100,4900,4500,4200
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,<100,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,1100,1200,1400,1500,1500,1600,1700,1700,1800,1800,1800,1800,1900,1900,1900
MWI,36000,44000,52000,61000,70000,80000,91000,100000,110000,120000,130000,140000,140000,150000,150000,150000,150000,150000,150000,150000,150000,140000,140000,130000,130000,120000,110000
MYS,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,1400,1700,2200,2700,3200,3800,4500,5200,5900,6700,7600,8400,9200,10000,11000,11000,12000,13000,13000,13000,14000,14000,14000,14000,14000,14000,14000
MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
MEX,<1000,<1000,<1000,<1000,<1000,1100,1200,1300,1400,1500,1600,1600,1700,1800,1900,2000,2100,2200,2300,2400,2400,2500,2500,2500,2500,2500,2500
MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
MOZ,4900,7100,10000,14000,20000,26000,34000,44000,54000,66000,80000,94000,110000,120000,140000,150000,160000,170000,190000,200000,210000,220000,220000,220000,210000,210000,200000
MMR,<100,<100,<200,<500,<500,<1000,<1000,1300,1700,2200,2800,3500,4300,5100,5800,6600,7200,7700,8200,8600,8900,9200,9300,9400,9500,9500,9300
NAM,<500,<1000,1100,1700,2600,3600,4700,6000,7400,8800,10000,12000,13000,14000,15000,15000,16000,16000,16000,17000,17000,17000,17000,17000,16000,16000,15000
NPL,<100,<100,<100,<100,<100,<100,<200,<500,<500,<500,<1000,<1000,<1000,<1000,1000,1100,1200,1300,1300,1400,1400,1400,1400,1300,1300,1200,1200
NLD,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,<100,<100,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<200,<200
NER,<500,<1000,<1000,1100,1500,1900,2300,2800,3300,3900,4400,5000,5500,5900,6400,6700,7000,7200,7300,7300,7000,6900,6700,6600,6400,6200,5800
NGA,38000,47000,57000,69000,83000,98000,120000,130000,150000,170000,190000,210000,220000,240000,250000,260000,270000,280000,280000,280000,290000,290000,280000,280000,270000,270000,270000
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<500,<500,<1000,<1000,1100,1400,1800,2100,2500,2900,3300
PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,<100,<100,<100,<100,<200,<500,<500,<500,<1000,<1000,<1000,1200,1500,1700,2000,2200,2400,2600,2800,2900,3100,3200,3300,3400,3400,3400,3400
PRY,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
PER,1800,2000,2200,2400,2600,2800,2900,3000,3000,3000,3000,3000,2900,2800,2700,2600,2500,2300,2200,2100,2000,1800,1700,1600,1500,1400,1300
PHL,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200
ROU,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,3300,4000,4700,5400,6300,7700,9600,12000,14000,17000,19000,20000,22000,23000,24000,24000,25000,24000,24000,24000,23000,22000,21000,20000,18000,17000,16000
SAU,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500
