id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
MLT,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MRT,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<500,<200,<200,<200,<200,<200,<200,<200,<500,<200,<500,<500
MEX,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1100,1200,1200,<1000,<1000,<1000,<1000
MNG,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MNE,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
MAR,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<500,<200,<200,<200,<200,<200
MOZ,<1000,1100,1600,2300,3200,4300,5800,7600,9700,12000,15000,19000,22000,26000,30000,33000,36000,37000,35000,34000,35000,36000,37000,38000,35000,28000,23000
MMR,<100,<100,<100,<100,<200,<500,<500,<1000,<1000,1200,1600,2000,2500,3000,3500,3900,4200,4400,4500,4600,4300,3500,3200,2800,2300,2000,1800
NAM,<100,<200,<200,<500,<500,<1000,1100,1600,2100,2700,3400,4000,4700,5300,5600,5300,4500,3400,2200,1900,1900,1600,1300,1300,1400,1800,1900
NPL,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500
NLD,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<100,<100
NER,<100,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,1100,1200,1400,1500,1700,1800,1800,1700,1700,1700,1400,1300,1200,1100,<1000,1100,1200
NGA,7600,10000,13000,16000,20000,24000,29000,34000,39000,45000,52000,58000,65000,71000,74000,77000,80000,81000,83000,81000,81000,82000,80000,70000,60000,57000,57000
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<500,<500,<500,<1000,<1000,1100,1300,1500
PAN,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
PNG,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500
PRY,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
PER,<1000,<1000,<1000,1100,1200,1300,1300,1400,1500,1500,1500,1600,1600,1500,1500,1500,1400,1300,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500
PHL,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<100,<100,<100,<100,<100
ROU,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,<1000,<1000,1100,1400,1800,2300,2900,3600,4400,5100,5800,6400,7000,7400,7700,7000,5300,3900,3400,3100,2700,2300,2000,1800,1700,1700,1700
SAU,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SEN,<100,<100,<200,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1100,1200,1300,1300,<1000,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000
SRB,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SLE,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1000,1100,1100,1100,1100,1100,1000,1000,1100,1000,<1000
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SVN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SOM,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
ZAF,<500,<1000,1800,3200,5500,9000,14000,21000,29000,40000,53000,68000,83000,100000,120000,130000,130000,130000,120000,110000,100000,90000,66000,55000,51000,49000,50000
SSD,<100,<100,<100,<100,<100,<200,<200,<500,<500,<1000,1100,1500,2000,2500,3100,3800,4400,5000,5600,6000,6300,6700,6900,7200,7100,6800,6300
ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SDN,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1100,1200
SUR,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SWZ,<100,<100,<100,<200,<500,<1000,<1000,1200,1600,2200,2700,3300,3800,4100,4500,4600,4300,3800,3200,2800,2600,2300,2000,1800,1800,1700,1700
SWE,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<100,<100
THA,<100,<500,<1000,1100,1900,3000,4400,6100,8100,10000,12000,14000,15000,15000,15000,12000,8400,7300,6900,6800,6700,6200,6300,6200,6000,5600,5500
MKD,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,<500,<500,<500,<1000,<1000,<1000,1300,1600,1900,2300,2700,3100,3500,3800,4000,4100,4000,4100,4200,4100,3700,3200,3000,2700,2700,2500,2200
TTO,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TUN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,22000,27000,31000,34000,38000,40000,42000,43000,44000,44000,44000,44000,43000,41000,40000,35000,31000,32000,32000,28000,26000,23000,21000,14000,9400,8200,7700
UKR,<100,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,1300,1700,2100,2600,3000,3400,3700,3900,4100,4100,4100,3900,3800,3000,2400,2400,3200
ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,5900,8100,11000,14000,18000,22000,26000,30000,34000,38000,42000,45000,48000,50000,52000,53000,51000,45000,36000,35000,32000,26000,25000,17000,12000,9800,9000
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<100,<100,<100,<100
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,<100,<100,<100,<100,<200,<200,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1100,1200,<1000
VNM,<100,<100,<100,<100,<100,<100,<100,<100,<200,<500,<500,<1000,<1000,1000,1300,1700,2000,1800,1600,1600,1700,1800,1800,1500,1600,1700,1600
YEM,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200
ZMB,2900,4100,5700,7500,9700,12000,15000,17000,20000,23000,25000,27000,29000,30000,29000,27000,25000,22000,16000,12000,10000,8800,8300,7800,7500,7700,7200
ZWE,8600,11000,15000,19000,23000,27000,32000,36000,40000,44000,47000,49000,51000,52000,52000,50000,47000,44000,39000,35000,29000,21000,17000,15000,15000,14000,14000
Total,90000,120000,150000,190000,230000,280000,340000,390000,450000,520000,580000,650000,710000,760000,800000,810000,790000,750000,690000,640000,590000,550000,500000,450000,410000,390000,370000
