id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CIV,7900,10000,13000,17000,21000,25000,29000,33000,37000,41000,44000,45000,46000,47000,47000,43000,39000,36000,31000,31000,29000,26000,29000,30000,31000,29000,25000
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD,13000,15000,17000,19000,22000,24000,27000,29000,31000,33000,35000,37000,39000,40000,41000,40000,40000,38000,38000,37000,35000,33000,32000,28000,25000,22000,19000
DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
DOM,<500,<1000,<1000,1200,1700,2200,2800,3500,4200,4900,5600,6200,6700,7100,7400,7400,6900,6300,5500,4900,4400,4100,3700,3400,3100,2700,2200
ECU,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,1000,1200,1300,1400,1400,1500,1400,1400,1300,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
EGY,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500
SLV,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,1000,1100,1100,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
GNQ,<200,<500,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1100,1100,1100,1100,1200,1300,1200,<1000,<1000,<1000
ERI,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,1000,1200,1400,1600,1700,1700,1600,1400,1200,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,8900,13000,17000,23000,30000,37000,45000,53000,62000,69000,76000,81000,84000,87000,87000,85000,79000,69000,57000,47000,39000,32000,26000,25000,24000,22000,20000
FJI,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,3400,4100,4700,5200,5500,5800,3700,3100,2400,1700,1500,1200,1200,1100,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
GAB,<200,<500,<500,<500,<1000,<1000,1000,1300,1600,1900,2300,2600,2900,3100,3300,3200,2900,3000,3100,3100,2900,2900,2600,2200,1800,1700,1500
GMB,<100,<100,<100,<100,<100,<100,<200,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,1100,1100,1100,1000,<1000,<1000,1000,1100,1100
GEO,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,2000,3200,4800,6900,9500,13000,16000,19000,23000,26000,29000,31000,33000,34000,35000,34000,33000,32000,30000,27000,25000,22000,19000,18000,17000,16000,15000
GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1300,1600
GIN,<1000,1200,1600,2100,2600,3200,3800,4400,4900,5400,5800,6200,6500,6700,6900,7000,6900,6400,6400,5900,5200,5000,5000,4700,5300,5600,5800
GNB,<100,<100,<100,<100,<200,<200,<500,<500,<500,<500,<1000,<1000,1000,1200,1500,1700,2000,2100,2200,2200,2300,2400,2300,2100,2200,2200,2000
GUY,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200
HTI,4500,5700,6900,8100,9300,10000,11000,12000,12000,12000,12000,12000,12000,12000,11000,11000,9800,8400,7400,6500,6100,6400,6200,5700,5100,4800,4600
HND,<500,<1000,<1000,<1000,1100,1300,1500,1700,1900,2100,2300,2400,2500,2400,2100,2000,1800,1600,1500,1400,1300,1300,1200,1100,1100,1000,<1000
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2600,4200,6700,10000,15000,22000,30000,41000,53000,67000,82000,97000,110000,130000,140000,150000,150000,150000,140000,130000,120000,100000,96000,88000,76000,68000,62000
